T,T1,regime,group,thscode,name,industry,concept,con_pct,con_lu_cnt,score,factors,reason,catalyst,tech,watch,watch_range,risk,priority
2026-03-10,2026-03-11,normal,lu,002025.SZ,航天电器,军工电子,共封装光学(CPO),5.439390876655614,11.0,84.5,"{'theme': 0.6, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向/共封装光学(CPO) 1板 封单比8.5% 涨停时间09:32 题材内涨停4家 概念内涨停11家 驱动概念[共封装光学(CPO)] 成交15.6亿,商业航天+军工电子+光模块+央企,1连板 换手承接量比1.70,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收56.03,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-10,2026-03-11,normal,nlu,000636.SZ,风华高科,元件,共封装光学(CPO),5.439390876655614,11.0,91.1171875,"{'sector': 0.9546875000000001, 'trend': 0.8, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[元件](当日涨幅分位98%, 板块涨停5家) 驱动概念[共封装光学(CPO)] 距60日高点13.1% 20日涨幅23.3%",板块[元件]轮动延续/资金承接/概念热度,收盘23.85 MA20上方 量比0.97,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收23.85,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-03-10,2026-03-11,normal,nlu,600105.SH,永鼎股份,通信设备,共封装光学(CPO),5.439390876655614,11.0,90.796875,"{'sector': 0.941875, 'trend': 0.8, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位98%, 板块涨停7家) 驱动概念[共封装光学(CPO)] 距60日高点13.4% 20日涨幅8.5%",板块[通信设备]轮动延续/资金承接/概念热度,收盘28.14 MA20上方 量比1.16,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收28.14,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-03-11,2026-03-12,defensive,lu,601868.SH,中国能建,建筑装饰,水泥概念,1.607683097241619,4.0,82.5,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算电协同方向/水泥概念 1板 封单比12.1% 涨停时间09:42 题材内涨停2家 概念内涨停4家 驱动概念[水泥概念] 成交62.9亿,算电协同+氢能+央企,1连板 换手承接量比0.83,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.45,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-11,2026-03-12,defensive,lu,603757.SH,大元泵业,通用设备,储能,0.6874514939416487,16.0,82.5,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷服务器方向/储能 1板 封单比8.6% 涨停时间09:34 题材内涨停2家 概念内涨停16家 驱动概念[储能] 成交6.8亿,液冷服务器+屏蔽泵+维谛技术,1连板 换手承接量比1.49,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收47.43,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-11,2026-03-12,defensive,nlu,600105.SH,永鼎股份,通信设备,共封装光学(CPO),0.6965703290843006,4.0,88.55078125,"{'sector': 0.81203125, 'trend': 1.0, 'pos': 0.85, 'mom': 0.7, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位74%, 板块涨停3家) 驱动概念[共封装光学(CPO)] 距60日高点12.4% 20日涨幅1.0%",板块[通信设备]轮动延续/资金承接/概念热度,收盘28.46 MA20上方 量比1.13,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收28.46,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-03-12,2026-03-13,defensive,lu,000537.SZ,绿发电力,电力,绿色电力,0.5138304433130569,15.0,97.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算电协同方向/绿色电力 3板 封单比30.7% 涨停时间09:31 题材内涨停3家 概念内涨停15家 驱动概念[绿色电力] 成交9.1亿,算电协同+储能+绿电交易+央企,3连板 换手承接量比1.20,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.51,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-12,2026-03-13,defensive,lu,605305.SH,中际联合,工程机械,风电,0.1088406506077666,23.0,73.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.3, 'liq': 1.0, 'struct': 1.0}",涨停组: 风电设备方向/风电 1板 封单比15.4% 涨停时间14:09 题材内涨停2家 概念内涨停23家 驱动概念[风电] 成交7.3亿,风电设备+储能消防,1连板 换手承接量比2.56,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收42.58,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-12,2026-03-13,defensive,nlu,000875.SZ,电投绿能,电力,碳交易,0.6696593436353648,5.0,88.890625,"{'sector': 0.9556250000000002, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位94%, 板块涨停9家) 驱动概念[碳交易] 距60日高点5.0% 20日涨幅8.0%",板块[电力]轮动延续/资金承接/概念热度,收盘7.93 MA20上方 量比0.97,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收7.93,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-03-13,2026-03-16,defensive,lu,603803.SH,瑞斯康达,通信设备,新型城镇化,-0.2514851235041804,4.0,79.5,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: CPO方向/新型城镇化 1板 封单比9.1% 涨停时间09:53 题材内涨停2家 概念内涨停4家 驱动概念[新型城镇化] 成交10.2亿,CPO+智算中心+高速光模块,1连板 换手承接量比1.44,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收13.75,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-13,2026-03-16,defensive,lu,002438.SZ,江苏神通,通用设备,氢能源,-0.9113003401346131,9.0,73.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.3, 'liq': 1.0, 'struct': 1.0}",涨停组: 可控核聚变方向/氢能源 1板 封单比18.4% 涨停时间13:35 题材内涨停2家 概念内涨停9家 驱动概念[氢能源] 成交5.8亿,可控核聚变+氢能源+商业航天,1连板 换手承接量比1.96,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收19.26,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-13,2026-03-16,defensive,nlu,600426.SH,华鲁恒升,农化制品,化肥,1.5891733460067226,3.0,88.84375,"{'sector': 0.9537500000000001, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[农化制品](当日涨幅分位97%, 板块涨停3家) 驱动概念[化肥] 距60日高点6.1% 20日涨幅16.6%",板块[农化制品]轮动延续/资金承接/概念热度,收盘31.53 MA20上方 量比0.86,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收31.53,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-03-16,2026-03-17,normal,lu,600667.SH,太极实业,建筑装饰,存储芯片,2.494191377509747,7.0,72.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.4, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向/存储芯片 1板 封单比7.7% 涨停时间11:24 题材内涨停2家 概念内涨停7家 驱动概念[存储芯片] 成交23.9亿,存储芯片+先进封装+SK海力士+国企,1连板 换手承接量比1.28,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.26,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-16,2026-03-17,normal,nlu,000839.SZ,国安股份,通信服务,虚拟数字人,1.0699898734917612,3.0,86.92578125,"{'sector': 0.62703125, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信服务](当日涨幅分位88%, 板块涨停1家) 驱动概念[虚拟数字人] 距60日高点13.4% 20日涨幅27.7%",板块[通信服务]轮动延续/资金承接/概念热度,收盘3.69 MA20上方 量比0.66,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收3.69,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-03-16,2026-03-17,normal,nlu,600703.SH,三安光电,光学光电子,汽车芯片,1.6409037796496273,3.0,82.625,"{'sector': 0.7050000000000001, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[光学光电子](当日涨幅分位60%, 板块涨停2家) 驱动概念[汽车芯片] 距60日高点5.2% 20日涨幅15.7%",板块[光学光电子]轮动延续/资金承接/概念热度,收盘17.80 MA20上方 量比0.68,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收17.80,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-03-17,2026-03-18,defensive,lu,002150.SZ,正泰电源,光伏设备,乡村振兴,-1.7465655660499846,4.0,81.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 光伏设备方向/乡村振兴 1板 封单比16.2% 涨停时间10:55 题材内涨停2家 概念内涨停4家 驱动概念[乡村振兴] 成交9.5亿,光伏设备+储能一体机+外销,1连板 换手承接量比0.89,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收34.87,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-17,2026-03-18,defensive,lu,002506.SZ,协鑫集成,光伏设备,光伏建筑一体化,-1.0855572933015867,3.0,75.0,"{'theme': 0.2, 'concept': 0.8, 'ladder': 0.55, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 光伏设备方向/光伏建筑一体化 1板 封单比3.8% 涨停时间09:34 题材内涨停2家 概念内涨停3家 驱动概念[光伏建筑一体化] 成交53.2亿,光伏设备+TOPCon电池+储能系统,1连板 换手承接量比0.88,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.63,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-17,2026-03-18,defensive,nlu,002459.SZ,晶澳科技,光伏设备,HJT电池,-1.1881100787957122,3.0,83.34765625,"{'sector': 0.8539062500000001, 'trend': 1.0, 'pos': 0.6, 'mom': 0.7, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[光伏设备](当日涨幅分位84%, 板块涨停3家) 驱动概念[HJT电池] 距60日高点5.0% 20日涨幅0.1%",板块[光伏设备]轮动延续/资金承接/概念热度,收盘12.72 MA20上方 量比1.00,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收12.72,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-03-18,2026-03-19,normal,lu,603912.SH,佳力图,通用设备,算力租赁,3.9362314461305337,8.0,85.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷方向/算力租赁 1板 封单比18.6% 涨停时间09:51 题材内涨停3家 概念内涨停8家 驱动概念[算力租赁] 成交4.6亿,液冷+算力+东数西算,1连板 换手承接量比1.08,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收10.24,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-18,2026-03-19,normal,lu,603316.SH,诚邦股份,半导体,存储芯片,3.500456426890075,6.0,85.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向/存储芯片 1板 封单比17.3% 涨停时间09:49 题材内涨停3家 概念内涨停6家 驱动概念[存储芯片] 成交3.1亿,存储芯片+拟更名+定增扩产,1连板 换手承接量比1.02,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.39,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-19,2026-03-20,defensive,lu,600666.SH,奥瑞德,IT服务,算力租赁,-0.3102795539023928,6.0,96.0,"{'theme': 0.6, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向/算力租赁 2板 封单比15.5% 涨停时间09:33 题材内涨停4家 概念内涨停6家 驱动概念[算力租赁] 成交13.5亿,算力租赁+年报预增+蓝宝石,2连板 换手承接量比1.25,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.88,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-19,2026-03-20,defensive,lu,000815.SZ,美利云,通信服务,国资云,0.3208079800911312,3.0,86.0,"{'theme': 0.4, 'concept': 0.8, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 算电协同方向/国资云 2板 封单比22.6% 涨停时间09:31 题材内涨停3家 概念内涨停3家 驱动概念[国资云] 成交13.7亿,算电协同+东数西算+扭亏为盈+央企,2连板 换手承接量比0.75,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收19.32,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-20,2026-03-23,defensive,lu,002150.SZ,正泰电源,光伏设备,光伏概念,-1.350243444273902,8.0,87.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 光伏设备方向/光伏概念 1板 封单比16.4% 涨停时间09:37 题材内涨停2家 概念内涨停8家 驱动概念[光伏概念] 成交10.3亿,光伏设备+储能一体机+外销,1连板 换手承接量比0.87,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收34.88,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-20,2026-03-23,defensive,nlu,600157.SH,永泰能源,电力,超超临界发电,-1.029441683705068,3.0,91.18359375,"{'sector': 0.9573437499999999, 'trend': 0.8, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位94%, 板块涨停6家) 驱动概念[超超临界发电] 距60日高点11.9% 20日涨幅11.4%",板块[电力]轮动延续/资金承接/概念热度,收盘1.85 MA20上方 量比0.98,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收1.85,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-03-23,2026-03-24,defensive,lu,600376.SH,首开股份,房地产,雄安新区,-4.731526213793091,4.0,79.5,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 间接持股宇树科技方向/雄安新区 1板 封单比13.2% 涨停时间09:52 题材内涨停2家 概念内涨停4家 驱动概念[雄安新区] 成交12.8亿,间接持股宇树科技+城市更新+北京国资,1连板 换手承接量比2.07,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.87,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-23,2026-03-24,defensive,lu,603787.SH,新日股份,汽车服务及其他,共享单车,-2.4700237931250313,2.0,72.0,"{'theme': 0.2, 'concept': 0.6, 'ladder': 0.55, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电动两轮车方向/共享单车 1板 封单比6.2% 涨停时间09:45 题材内涨停2家 概念内涨停2家 驱动概念[共享单车] 成交3.6亿,电动两轮车+共享单车+业绩预增,1连板 换手承接量比2.98,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收14.82,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-23,2026-03-24,defensive,nlu,002487.SZ,大金重工,风电设备,绿色电力,-3.759580176083177,8.0,88.12109375,"{'sector': 0.67484375, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[风电设备](当日涨幅分位84%, 板块涨停0家) 驱动概念[绿色电力] 距60日高点11.2% 20日涨幅18.3%",板块[风电设备]轮动延续/资金承接/概念热度,收盘73.18 MA20上方 量比1.03,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收73.18,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-03-24,2026-03-25,aggressive,lu,600396.SH,华电辽能,电力,碳交易,4.327432413138976,9.0,85.5,"{'theme': 0.6, 'concept': 1.0, 'ladder': 0.6, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 绿电方向/碳交易 7板 封单比8.1% 涨停时间09:38 题材内涨停4家 概念内涨停9家 驱动概念[碳交易] 成交17.4亿,绿电+氢能+央企,7连板 换手承接量比1.13,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收7.58,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-24,2026-03-25,aggressive,lu,601606.SH,长城军工,军工装备,兵装重组概念,7.795991518025858,3.0,81.0,"{'theme': 0.2, 'concept': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 兵装重组方向/兵装重组概念 1板 封单比31.0% 涨停时间09:53 题材内涨停2家 概念内涨停3家 驱动概念[兵装重组概念] 成交9.3亿,兵装重组+弹药装备+扭亏+央企,1连板 换手承接量比1.43,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收39.34,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-25,2026-03-26,aggressive,lu,000601.SZ,韶能股份,电力,生物质能发电,3.131370029105973,4.0,90.5,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算电协同方向/生物质能发电 2板 封单比8.3% 涨停时间09:30 题材内涨停3家 概念内涨停4家 驱动概念[生物质能发电] 成交20.4亿,算电协同+储能+生物质发电,2连板 换手承接量比1.18,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.87,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-25,2026-03-26,aggressive,lu,002418.SZ,康盛股份,白色家电,算力租赁,3.2477076530531113,9.0,87.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷方向/算力租赁 1板 封单比26.1% 涨停时间09:41 题材内涨停2家 概念内涨停9家 驱动概念[算力租赁] 成交4.1亿,液冷+算力租赁+家电制冷,1连板 换手承接量比1.36,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.6,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-26,2026-03-27,defensive,lu,000037.SZ,深南电A,电力,一带一路,-1.5689499869055212,5.0,76.5,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向/一带一路 1板 封单比11.0% 涨停时间11:15 题材内涨停2家 概念内涨停5家 驱动概念[一带一路] 成交7.9亿,电力+储能+业绩预增,1连板 换手承接量比1.16,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.99,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-26,2026-03-27,defensive,lu,600310.SH,广西能源,电力,超超临界发电,-1.0520080885553562,3.0,73.5,"{'theme': 0.2, 'concept': 0.8, 'ladder': 0.55, 'seal': 0.7, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向/超超临界发电 1板 封单比10.8% 涨停时间10:31 题材内涨停2家 概念内涨停3家 驱动概念[超超临界发电] 成交11.2亿,电力+绿色电力+广西国资,1连板 换手承接量比0.86,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.0,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-27,2026-03-30,defensive,lu,000695.SZ,滨海能源,电池,固态电池,2.2952420817636376,11.0,87.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 固态电池方向/固态电池 1板 封单比19.7% 涨停时间09:32 题材内涨停2家 概念内涨停11家 驱动概念[固态电池] 成交4.2亿,固态电池+负极材料+绿电降本,1连板 换手承接量比1.54,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收14.29,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-27,2026-03-30,defensive,lu,002328.SZ,新朋股份,汽车零部件,创投,1.3326574721383322,9.0,85.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷服务器方向/创投 1板 封单比23.7% 涨停时间10:17 题材内涨停3家 概念内涨停9家 驱动概念[创投] 成交4.1亿,液冷服务器+储能+特斯拉,1连板 换手承接量比1.27,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收7.15,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-30,2026-03-31,defensive,lu,600488.SH,津药药业,化学制药,仿制药一致性评价,1.4473050702777268,5.0,95.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向/仿制药一致性评价 2板 封单比16.2% 涨停时间09:31 题材内涨停3家 概念内涨停5家 驱动概念[仿制药一致性评价] 成交3.3亿,创新药+原料药+出口,2连板 换手承接量比2.61,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.76,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-30,2026-03-31,defensive,lu,600513.SH,联环药业,化学制药,仿制药一致性评价,1.4473050702777268,5.0,86.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向/仿制药一致性评价 2板 封单比6.5% 涨停时间09:33 题材内涨停3家 概念内涨停5家 驱动概念[仿制药一致性评价] 成交8.9亿,创新药+LH-1801揭盲+扬州国资,2连板 换手承接量比1.69,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收28.17,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-31,2026-04-01,defensive,lu,600488.SH,津药药业,化学制药,仿制药一致性评价,-0.5992074000451653,3.0,88.5,"{'theme': 0.2, 'concept': 0.8, 'ladder': 1.0, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向/仿制药一致性评价 3板 封单比11.7% 涨停时间09:30 题材内涨停2家 概念内涨停3家 驱动概念[仿制药一致性评价] 成交4.7亿,创新药+原料药+出口,3连板 换手承接量比2.10,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.24,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-03-31,2026-04-01,defensive,lu,000927.SZ,中国铁物,物流,高铁,0.26125395084044545,9.0,84.0,"{'theme': 0.8, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 年报增长方向/高铁 1板 封单比17.7% 涨停时间09:34 题材内涨停5家 概念内涨停9家 驱动概念[高铁] 成交6.1亿,年报增长+铁路物流+一带一路+央企,1连板 换手承接量比0.55,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.34,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-04-01,2026-04-02,normal,lu,600488.SH,津药药业,化学制药,仿制药一致性评价,4.091953333671627,7.0,89.0,"{'theme': 0.8, 'concept': 1.0, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 0.6}",涨停组: 创新药方向/仿制药一致性评价 4板 封单比87.0% 涨停时间09:30 题材内涨停5家 概念内涨停7家 驱动概念[仿制药一致性评价] 成交2.1亿,创新药+原料药+出口,4连板 换手承接量比0.76,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.76,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
